target_id,prediction,probabilidade
drugbank_target|Q8IJ60,1,0.31492463317370684
drugbank_target|Q8IEN3,1,0.3478932637155947
drugbank_target|Q8IDP8,1,0.3521651556374027
drugbank_target|Q8I4W4,0,0.2222525755204679
drugbank_target|O77361,1,0.4924378926604671
drugbank_target|C6KSR5,1,0.4032725261775838
drugbank_target|Q02155,1,0.3075351998989712
drugbank_target|Q8IBI3,0,0.18332112681477822
drugbank_target|Q8IJ74,1,0.3322558631848101
drugbank_target|Q8III5,1,0.3715994439105145
drugbank_target|Q8IHS5,1,0.5488437139075868
drugbank_target|Q8IDP1,1,0.45342120469115127
drugbank_target|Q8I5Y3,1,0.4548055918606941
drugbank_target|Q8IEM3,1,0.6511757709353412
drugbank_target|Q8IE82,1,0.7433526040434465
drugbank_target|Q8IDI5,1,0.5850990296108034
drugbank_target|Q8IM15,0,0.2846162964847832
drugbank_target|C0H5H0,1,0.473579836562767
drugbank_target|Q8ILV2,1,0.5445583583561837
drugbank_target|Q8IM74,1,0.3804229138265039
drugbank_target|Q8I5H4,1,0.6298195825054584
drugbank_target|Q8ID50,1,0.6630139158035928
drugbank_target|Q8IL80,0,0.26141801080797816
drugbank_target|O96221,1,0.4118581567502548
drugbank_target|Q8IIJ9,1,0.3726707623398337
drugbank_target|P13830,1,0.39223892388241205
drugbank_target|Q9TY94,1,0.3507918249076475
drugbank_target|Q8IBS5,1,0.4134553823770633
drugbank_target|P38545,1,0.41406998733974004
drugbank_target|Q8IB78,0,0.1752149642580493
drugbank_target|C0H4X5,1,0.39400419954143495
drugbank_target|C0H551,0,0.2551168836763572
drugbank_target|Q8IJK8,1,0.4379049043876914
drugbank_target|Q8IIR9,1,0.3819235424188538
drugbank_target|Q8IIA4,1,0.506873409600327
drugbank_target|Q7KQK0,1,0.5289574968391391
drugbank_target|Q8IDV0,1,0.47487006462955944
drugbank_target|Q8IKL4,0,0.2449504525368471
drugbank_target|Q8ILK3,1,0.5329973977487757
drugbank_target|Q8ILE8,1,0.5769609402186503
drugbank_target|Q8IKM6,1,0.38087648276144276
drugbank_target|Q8IL88,1,0.5263612334061476
drugbank_target|C6KT50,1,0.3145092231331413
drugbank_target|P36894,0,0.2567405466529964
drugbank_target|P31391,0,0.10421304740348682
drugbank_target|Q9HC29,0,0.1764348714595508
drugbank_target|Q13873,1,0.3769185855831953
drugbank_target|P22897,0,0.2823785506771046
drugbank_target|Q92911,0,0.11948198461381393
drugbank_target|O75533,1,0.32907272009998806
drugbank_target|Q9NYP7,0,0.21171887106523646
drugbank_target|P62344,1,0.39353947132525924
drugbank_target|Q9UK32,0,0.2838323150924471
drugbank_target|Q8NI60,0,0.25921429749437147
drugbank_target|Q8IY84,1,0.43418286646514354
drugbank_target|Q9Y6E0,1,0.31579900275492717
drugbank_target|Q13188,1,0.3109445374259559
drugbank_target|P42680,1,0.3978237013241556
drugbank_target|Q9BYT3,1,0.3921811486003417
drugbank_target|Q8TDR2,1,0.37279525156938803
drugbank_target|Q9NRP7,0,0.14052279008082155
drugbank_target|Q15208,1,0.37759479614682007
drugbank_target|Q9Y2H1,1,0.35840244918811065
drugbank_target|Q9UEW8,1,0.30122221259849113
drugbank_target|Q7L7X3,1,0.46257547872081983
drugbank_target|Q9H2K8,1,0.48075979071743924
drugbank_target|Q9UHD2,0,0.28223932227716486
drugbank_target|Q15569,1,0.3017506101637062
drugbank_target|P35590,0,0.2362648028355272
drugbank_target|Q9UKI8,1,0.4793524085751361
drugbank_target|Q86UE8,1,0.4807061585396152
drugbank_target|Q9UKE5,1,0.34897219358253195
drugbank_target|Q13470,1,0.3227907060886223
drugbank_target|Q59H18,0,0.21529317626128805
drugbank_target|Q9BXA7,1,0.35306249634434267
drugbank_target|P42681,1,0.30418571451139287
drugbank_target|Q06418,0,0.16969096318710725
drugbank_target|O75385,0,0.2679275862529492
drugbank_target|Q8IYT8,0,0.2673049362397019
drugbank_target|Q6PHR2,0,0.2711295489283811
drugbank_target|Q56UN5,1,0.3545700922834233
drugbank_target|Q2M2I8,0,0.29352144567788657
drugbank_target|Q96D53,0,0.2392657213467732
drugbank_target|Q8NFD2,0,0.28450910886703396
drugbank_target|P30530,0,0.21194668685529036
drugbank_target|P51451,1,0.3429502004428272
drugbank_target|Q9NSY1,1,0.33426716666670403
drugbank_target|O00238,1,0.3038182472932889
drugbank_target|P51813,1,0.3771525753871904
drugbank_target|Q14012,0,0.28327800609927206
drugbank_target|Q8N5S9,0,0.278122765479882
drugbank_target|Q96RR4,0,0.2943810202611091
drugbank_target|P07498,0,0.28086703430349197
drugbank_target|Q6DT37,0,0.24088997071277599
drugbank_target|Q00532,1,0.43532502283081215
drugbank_target|Q92772,1,0.4554835119639272
drugbank_target|O14578,1,0.29704130878437107
drugbank_target|P49760,1,0.4877004821427241
drugbank_target|Q9HAZ1,1,0.4935988770651048
drugbank_target|P48729,1,0.421548512821659
drugbank_target|Q9UIK4,0,0.2511334148319021
drugbank_target|O15075,1,0.39905318348637264
drugbank_target|Q8N568,1,0.35942487146088997
drugbank_target|Q9C098,1,0.5161406486679289
drugbank_target|Q9Y463,1,0.3528454638429887
drugbank_target|Q9BQI3,1,0.30555620864520916
drugbank_target|P19525,1,0.4594973726119874
drugbank_target|Q9P2K8,0,0.2603753115258069
drugbank_target|P21709,0,0.2735013151864586
drugbank_target|P29320,1,0.3043417037929808
drugbank_target|P54764,0,0.2841908188862903
drugbank_target|Q9UF33,0,0.23064361360416974
drugbank_target|P29322,0,0.272851967738792
drugbank_target|P54762,0,0.2239342178739262
drugbank_target|O15197,0,0.1925692864533803
drugbank_target|P16591,1,0.38971387863558166
drugbank_target|P07332,0,0.29186336230657467
drugbank_target|O14976,0,0.2143019759071885
drugbank_target|P49840,1,0.33927503943908593
drugbank_target|Q9H2X6,1,0.3218010635013109
drugbank_target|Q9H422,1,0.29870662276717114
drugbank_target|Q9UPZ9,1,0.4297291699036501
drugbank_target|Q14164,1,0.30119065697204545
drugbank_target|P14616,0,0.1941686340935685
drugbank_target|P51617,0,0.20856607085730006
drugbank_target|Q9Y616,0,0.21248768665878437
drugbank_target|Q9Y2K2,0,0.24138182469778174
drugbank_target|O95835,1,0.4314396270670745
drugbank_target|P53671,0,0.25463112993620424
drugbank_target|Q5S007,0,0.1806380570937371
drugbank_target|P29376,0,0.174482698256692
drugbank_target|P46734,1,0.2967412831807428
drugbank_target|Q13163,0,0.2271612044173009
drugbank_target|P52564,1,0.3286721049430227
drugbank_target|Q02779,0,0.2499977410494438
drugbank_target|Q16584,1,0.29616540680407644
drugbank_target|Q12852,1,0.30217595058806507
drugbank_target|O43283,1,0.3486071805559083
drugbank_target|Q6ZN16,0,0.24903460736452204
drugbank_target|Q99759,1,0.42642947719299673
drugbank_target|Q9Y6R4,0,0.2725309206749749
drugbank_target|O95382,0,0.20041644901533534
drugbank_target|Q92918,1,0.30062900436523804
drugbank_target|Q12851,0,0.26060487487589423
drugbank_target|Q8IVH8,1,0.3537987044360924
drugbank_target|O95819,1,0.3507393087905635
drugbank_target|Q9Y4K4,1,0.340021596665101
drugbank_target|Q8TD08,1,0.38825426656727047
drugbank_target|P31152,0,0.2727746561806557
drugbank_target|Q13164,0,0.2274789703372692
drugbank_target|Q8IW41,1,0.4216591238966479
drugbank_target|Q9P0L2,1,0.509885474226956
drugbank_target|Q7KZI7,1,0.4898126811380642
drugbank_target|P27448,1,0.5129247568031349
drugbank_target|Q96L34,1,0.41097402565770513
drugbank_target|Q7Z460,1,0.3522148009711471
drugbank_target|Q9Y2H9,0,0.28338576634306173
drugbank_target|P42679,1,0.37695036936782145
drugbank_target|Q14680,1,0.43071620627241886
drugbank_target|Q8N4C8,1,0.3968462232529062
drugbank_target|Q9BUB5,0,0.2897645305409959
drugbank_target|Q9HBH9,0,0.2520058346556617
drugbank_target|Q04912,0,0.16758171625815282
drugbank_target|O15146,0,0.20054799520319838
drugbank_target|Q15746,1,0.29918654843538445
drugbank_target|Q32MK0,1,0.3307447473264744
drugbank_target|Q86YV6,1,0.33126763683442295
drugbank_target|Q8NEV4,1,0.4010345170744084
drugbank_target|Q96PY6,1,0.3795860880415638
drugbank_target|P51956,1,0.39308210036394875
drugbank_target|P51957,1,0.4017859682697121
drugbank_target|Q6P3R8,1,0.4250621011281846
drugbank_target|Q8TD19,0,0.25399564477669917
drugbank_target|Q16288,0,0.2102936462578732
drugbank_target|O60285,1,0.37817030814467295
drugbank_target|Q9H093,1,0.4021261014640272
drugbank_target|O95747,1,0.29885533729764824
drugbank_target|Q13153,1,0.369417468561359
drugbank_target|Q13177,1,0.33441044680253085
drugbank_target|O75914,1,0.33770549206066286
drugbank_target|O96013,1,0.42260577248700065
drugbank_target|Q9NQU5,1,0.3354204847690172
drugbank_target|Q9P286,1,0.40772741629697085
drugbank_target|Q00537,1,0.4005321452582686
drugbank_target|Q16816,0,0.27873639852526266
drugbank_target|Q9UBF8,0,0.24693136629454784
drugbank_target|O00750,0,0.2568700151376433
drugbank_target|O75747,0,0.21438665127046297
drugbank_target|Q86V86,0,0.19183116469060346
drugbank_target|P78356,1,0.37733592952223055
drugbank_target|Q8TBX8,1,0.3348820846765419
drugbank_target|Q99640,0,0.2185362268152209
drugbank_target|Q16512,0,0.2772336025717887
drugbank_target|Q16513,1,0.3071808015802426
drugbank_target|Q9NYY3,1,0.37268773872648964
drugbank_target|Q9H4B4,1,0.30798652520504033
drugbank_target|O00444,1,0.390059675710861
drugbank_target|Q15139,0,0.23439283124595928
drugbank_target|Q13237,1,0.41865944420489803
drugbank_target|Q13523,1,0.556362692931801
drugbank_target|Q9BRS2,1,0.5125878324939195
drugbank_target|Q9BVS4,1,0.3931280488508767
drugbank_target|O14730,1,0.3986473958126736
drugbank_target|Q13546,1,0.3448966714695665
drugbank_target|O43353,0,0.2700551055675609
drugbank_target|P57078,1,0.2995404244113864
drugbank_target|P08922,0,0.15496768130684152
drugbank_target|Q52WX2,0,0.28033652316510177
drugbank_target|P0C264,0,0.19691014326221493
drugbank_target|Q96BR1,0,0.27615463841941357
drugbank_target|Q9H0K1,0,0.22584653951044262
drugbank_target|Q9NRH2,1,0.32046807939926564
drugbank_target|Q9H3Y6,0,0.25949337062213124
drugbank_target|O94804,1,0.460230674599736
drugbank_target|O75716,0,0.254382004139705
drugbank_target|Q9UEE5,0,0.26447757662938987
drugbank_target|Q8WU08,1,0.3754089369814707
drugbank_target|Q15910,1,0.4439338468315009
drugbank_target|O95264,0,0.13440133991719086
drugbank_target|Q8WXA8,0,0.13084511942961874
drugbank_target|Q70Z44,0,0.23952991369388682
drugbank_target|A5X5Y0,0,0.14911805468145045
drugbank_target|Q9H8P0,0,0.10055604793579785
drugbank_target|P05129,0,0.29205940390307195
drugbank_target|Q99814,0,0.29084290857401723
drugbank_target|P40259,0,0.2865397699826095
drugbank_target|O14980,0,0.2024022863595808
drugbank_target|Q13936,0,0.13876440769045795
drugbank_target|Q01668,0,0.16192343199526688
drugbank_target|O60840,0,0.13274149091683768
drugbank_target|Q13698,0,0.13568116448531709
drugbank_target|Q02641,1,0.37739088833533274
drugbank_target|Q08289,1,0.48406436918599355
drugbank_target|P54284,1,0.33812333830857955
drugbank_target|O00305,1,0.4511682414515231
drugbank_target|Q8IAW0,0,0.2520804203104233
drugbank_target|Q8IE67,1,0.4149151413386164
drugbank_target|Q9NPA2,1,0.3466809599078685
drugbank_target|Q8IXJ6,0,0.25773407377679186
drugbank_target|P35232,0,0.19677322297547695
drugbank_target|P51679,0,0.10911677868548611
drugbank_target|P11532,0,0.26073295462755014
drugbank_target|Q96NY8,0,0.2541941784182892
drugbank_target|Q92800,1,0.406116929011737
drugbank_target|Q9Y6K1,1,0.3292922437857732
drugbank_target|P04114,0,0.17696255600378966
drugbank_target|P02790,1,0.3436121311283361
drugbank_target|P04196,1,0.513404029146808
drugbank_target|P00738,1,0.36786008012714455
drugbank_target|P41238,0,0.23412698818861474
drugbank_target|Q02383,1,0.7123743135125432
drugbank_target|P21860,0,0.2566845408224934
drugbank_target|P09758,1,0.39724441430119395
drugbank_target|P23743,0,0.27545821774881335
drugbank_target|Q9Y6T7,1,0.357775787509812
drugbank_target|Q16760,1,0.319747962302089
drugbank_target|P52429,1,0.3425130758602918
drugbank_target|Q86XP1,0,0.27348189963560726
drugbank_target|P49619,1,0.33913955537035206
drugbank_target|O75912,1,0.31620861961650265
drugbank_target|Q5KSL6,0,0.22178860698593053
drugbank_target|P52824,0,0.2516393407785271
drugbank_target|Q13574,1,0.36791988358561717
drugbank_target|Q9NXB9,0,0.16277163226888156
drugbank_target|Q05209,1,0.39460023608144457
drugbank_target|P29350,1,0.44026534678268925
drugbank_target|Q93050,0,0.16240630995592123
drugbank_target|Q9Y487,0,0.13357527150879658
drugbank_target|Q13488,0,0.13433350464583474
drugbank_target|Q9HBG4,0,0.12774220591596538
drugbank_target|P27449,0,0.10336825020169385
drugbank_target|Q99437,0,0.09093802445794011
drugbank_target|P38606,0,0.26122447450133857
drugbank_target|P21281,0,0.26841007181617893
drugbank_target|P15313,0,0.2743895523465084
drugbank_target|P21283,1,0.3583465838179324
drugbank_target|Q8NEY4,1,0.3118892267456746
drugbank_target|Q9Y5K8,1,0.4831622587685834
drugbank_target|P61421,0,0.1908647265124529
drugbank_target|Q8N8Y2,0,0.20915216717394475
drugbank_target|O15342,0,0.09413775887384343
drugbank_target|P36543,1,0.48267239244630744
drugbank_target|Q96A05,1,0.4109496845906699
drugbank_target|Q8NHE4,0,0.09152677550550387
drugbank_target|Q16864,1,0.3094934205327193
drugbank_target|O75348,1,0.585539463128624
drugbank_target|O95670,1,0.6640168232977198
drugbank_target|Q96LB4,1,0.6505128586448787
drugbank_target|Q9UI12,0,0.2717324232468467
drugbank_target|Q15904,0,0.15535713891386158
drugbank_target|P49662,1,0.35729906807074285
drugbank_target|P54619,0,0.21853309834490364
drugbank_target|P55211,0,0.24106512473321182
drugbank_target|Q9UBC3,1,0.37197163215557894
drugbank_target|Q02223,0,0.23367747367639194
drugbank_target|P0DTD1,0,0.07482343535922185
drugbank_target|Q05320,1,0.3156608816776407
drugbank_target|O15123,1,0.38883318851330007
drugbank_target|Q504U8,0,0.25917080221009275
drugbank_target|P49238,0,0.09643599246085945
drugbank_target|P23219,0,0.21616923773848956
drugbank_target|P35354,0,0.2869653642545138
drugbank_target|P49767,1,0.32274883631825985
drugbank_target|O43915,1,0.38285218084059247
drugbank_target|P45985,1,0.3032221436803169
drugbank_target|P32970,0,0.24671515561341018
drugbank_target|P17181,0,0.22548158092814996
drugbank_target|P48551,0,0.1788203404607838
drugbank_target|Q07812,0,0.22110895029837688
drugbank_target|Q969D9,0,0.2586462188053842
drugbank_target|P55899,0,0.24243474316548785
drugbank_target|Q96PD4,1,0.33235649371784604
drugbank_target|P18627,0,0.24859871306771172
drugbank_target|Q05639,1,0.42475562744508166
drugbank_target|P04234,1,0.32781082824644014
drugbank_target|P07766,1,0.3825737423952428
drugbank_target|P09693,1,0.3874035445627036
drugbank_target|P20963,1,0.41204627321376747
drugbank_target|P03420,0,0.29425272928575036
drugbank_target|P25705,1,0.36841539454228556
drugbank_target|P06576,0,0.22087828130392997
drugbank_target|P30049,0,0.19222256981626276
drugbank_target|P56381,1,0.6284934175379382
drugbank_target|P36542,1,0.3979959289886612
drugbank_target|P48047,1,0.38987521293460986
drugbank_target|P49642,1,0.4405314569638073
drugbank_target|P04085,1,0.47242306856626937
drugbank_target|P07996,1,0.3641052407384438
drugbank_target|P0DMV8,1,0.35837751274270074
drugbank_target|O00255,0,0.26867542196272953
drugbank_target|Q9Y243,1,0.38710472582733957
drugbank_target|P25025,0,0.1220645956980925
drugbank_target|P01148,1,0.34430968383832267
drugbank_target|P56856,0,0.16295020979345823
drugbank_target|Q04864,1,0.3730618450541622
drugbank_target|Q9NYJ7,0,0.23611219840026776
drugbank_target|P55287,1,0.3047516762206274
drugbank_target|P49768,0,0.12821438626400414
drugbank_target|P9WGY9,0,0.2514491699483216
drugbank_target|P49810,0,0.09535854852514239
drugbank_target|O00418,1,0.4034531082084804
drugbank_target|O75907,0,0.18152992908161614
drugbank_target|P0DMV9,1,0.35837751274270074
drugbank_target|P19338,1,0.520505251992581
drugbank_target|P30989,0,0.14794604144789866
drugbank_target|P49770,0,0.18586538879449943
drugbank_target|Q01201,0,0.2762266140315629
drugbank_target|Q14232,0,0.2595782041650474
drugbank_target|Q6V1X1,0,0.22095953436539684
drugbank_target|Q86TI2,0,0.2779616497529974
drugbank_target|Q8WW43,0,0.09347413038579144
drugbank_target|Q92542,0,0.20675155297029918
drugbank_target|P0DP23,1,0.4622348447424541
drugbank_target|P0DP24,1,0.4622348447424541
drugbank_target|P0DP25,1,0.4622348447424541
drugbank_target|P0DPH7,0,0.2479007156827009
drugbank_target|P0DPH8,0,0.2479007156827009
